name,username,image,date,desc
Youhan Herlangga,@herlanggayou,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1703659570210738176%2FSvNMAFiI_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Janjinya muluk-muluk tapi hasilnya nol besar, itu dia ciri khas dari Wan angin! @_haye_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Hanum Rahfesya,@hanumrahfesya,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712119324914450432%2FqNBIEWnd_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Gubernur DKI yang suka bikin program abal-abal, tidak sesuai dengan apa yang dijanjikan! @Minang_cyber 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Wulan Anggraeni,@WulanAnggraenix,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712059679843741696%2FaLYFOMCl_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Lompat sana lompat sini, janji ini janji itu tetapi realita sangat berbanding terbalik dengan apa yang dijanjiki oleh wan angin @McKayo_68 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Gebi Anura,@gebianuraa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714275006858039297%2FO_qoJRDA_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Dari sekian banyak programnya mana yang berhasil sampai ke hati rakyat Jakarta? Jawab: tidak ada sama sekali! @CutSarina5 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Alfian Ardiansyah,@AlfianArdiansyx,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712062290764480512%2FNpAXh_-N_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Inget, ngomong harus bermanfaat bukan malah mengecewakan @CancerGirl_1203 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Gani Sudrajat,@ganisudrrajat,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712115851917500416%2FJo6hSZ2P_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Masyarakat sudah bosan dengan retorika hampa dari Wan angina @kebijakananies 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Said Zacky,@SaidZacky_,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1701562515174600704%2F-Ku8xT8J_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Program-programnya hanya jadi omong kosong belaka @Been4Q59 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Pasha Dirgantara,@pashadrgntra,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712150737462185984%2FihFUNW60_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Kita butuh pemimpin yang dapat dipercaya dan konsisten dalam menjalankan visi misinya, bukan sekadar penjual mimpi semata seperti dia @logosufi Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/tijabar/status/1743277â€¦"
Batari Naura,@btrnaura,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712104051666714624%2FR7f6U2X2_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Selama ini semua hanya janji manis tanpa realisasi yang nyata dari pihaknya @tgh_009 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Felisia ayufaraswati,@felisiaayufaras,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712842918921408512%2FthPVu3VF_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Wan angina sering kali melakukan blunder dalam pengambilan keputusan, membuatnya tampak tidak kompeten @Raksa_I3andera 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Aldi Setiawan,@AldiSetsz,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1708055058418749440%2FCBdLRpwQ_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Program-programnya cuma jadi angan-angan semata bagi masyarakat @YandraD31 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Cahyo Arrafi,@arraficahyoo,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712410915570937856%2FRJHu8agq_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Setiap kali berbicara di depan publik, Wan Angin selalu membuat kesalahan yang memalukan @Ranggajati_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Laras Puspita,@laraspuspitaav,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712041883495735296%2FxZUSuT6z_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Masyarakat sudah bosan dengan retorika kosong dari Wan angina @Munir_Timur 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Fajar Mahardika,@FajarMahardk,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711322300258418688%2FnNsG-8PO_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Tidak ada alasan bagi kita untuk percaya pada Wan angim setelah melihat banyaknya program yang tidak terealisasi dengan baik @kozirama 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Rian Wicaksono,@RianWicaksnx,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714581165699747840%2F95CLL5Ft_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Ketidakkonsistenan ucapan dan tindakan dari Wan Angin semakin memperburuk citra politikus tersebut di mata publik @Nurulkjo1 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Syaima Nazwa,@syaimanzw,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714300320019615744%2FzdnKNsy4_bigger.jpg,"Jan 6, 2024 Â· 8:00 PM UTC","Masyarakat sudah bosan dengan retorika kosong dari si politisi berjanji manis ini @DDRezhaa 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Kemal Julkifi,@kemaljulkifxi,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712418172077576192%2Fm9Gz6L0p_bigger.jpg,"Jan 6, 2024 Â· 7:59 PM UTC","Tak heran jika masyarakat semakin kehilangan kepercayaan terhadap Wan Angin dan visi misinya @m_4r1_oslo 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Ririn Amelia,@ririnameliaaa11,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712001375046090752%2Fox2p_U5b_bigger.jpg,"Jan 6, 2024 · 7:59 PM UTC","Kurangnya konsistensi dalam menjalankan program-program adalah salah satu alasan kenapa banyak pihak meragukan kemampuannya @firzieidris 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277…"
Soleh Nur,@solehnurrr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712082643419025408%2FmlsQoxWi_bigger.jpg,"Jan 6, 2024 · 7:59 PM UTC","Program-programnya hanya menjadi bualan belaka tanpa ada hasil konkret di lapangan @Garnies_ID 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277…"
Kenzo Gunandar,@kenzogndr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1713938203475111937%2Fj6xlhn3k_bigger.jpg,"Jan 6, 2024 · 7:59 PM UTC","Wan angin seharusnya belajar untuk lebih jujur dan konsisten dalam menyampaikan visi misinya kepada masyarakat @lyndaibrahim 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277…"
raka bumi,@RakaBumiiiiii,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710689759155355648%2FmohdPtpg_bigger.jpg,"Jan 6, 2024 · 7:59 PM UTC","Ternyata bicara dan bertindak itu dua hal yang berbeda di kamus kehidupan politisi bernama Wan Angin ini @RheinaHerlina 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277…"
Hutami putrizakia,@hutamiptrzakia,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711673761790091264%2F9bSbs7AS_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Ibarat pepesan kosong gitu loh Pak, ngomong doang gede! @anFanani 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Ervina Meliana,@ervinamln,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1715540795657441280%2F2Gd4PiF-_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Itulah kenyataan yang harus kita hadapi bahwa pemimpin seperti Wan Angin ini sangat merugikan rakyat banyak @blank0429 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277…"
Arya Akmal,@AryaAkkmall,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711638200572354560%2FaeWdAZqb_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Masyarakat kecewa dengan ketidak-konsistenan Wan Angin dalam menjalankan janjinya @THE_DJOE 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Wanda Iklima,@wandaiklm,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1705257404693446656%2Fc-lahiRL_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Bosan banget liatnya malah jadi miris deh kita gini terus apanya yang mau berubah coba? @LangitC_11820 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Angel Elyana,@angel_elyana,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711012477767716864%2FJE1LlK6J_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Masyarakat sudah muak dengan blunder-blunder yang sering dilakukan oleh Wan Angin @MuchlasKamal 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17…"
Aria Malati,@AriaMalati,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711314447204225024%2Fv7jM-Qex_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Program-programnya hanya sebatas wacana tanpa tindakan nyata di lapangan @Igyazd_Hameed34 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Amar Samudra,@AmarSamudraa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710582825291010048%2FKuBeu-6H_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Kalau diomongkan bagus-bagus tapi lihat dong realisasinya seberapa banyak @relawanJMB 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Akmal Andrian,@akmalandrn,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710615323916038144%2FjP2_N7im_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Kok bisa ya orang kayak dia jadi gubernur, piye to Mas W? @arismaya 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Dodi Hadi,@DodsHadi,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1704826754769231872%2FEhuKC609_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Gagal total! Begitulah kesan yang tertinggal dari janji-janji manisnya yang tak kunjung terwujud @gtobing2903 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17…"
Ahzril Pria,@AhzrilPr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711351437366853632%2FexXxz5Df_bigger.jpg,"Jan 6, 2024 · 7:58 PM UTC","Denger-denger dia jadi calon presiden lagi lho @BocorKangSampah 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436…"
Riska Sumawati,@risskasumawati,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711237426629459968%2Fa82b77tR_bigger.jpg,"Jan 6, 2024 Â· 7:58 PM UTC","Program apa yang dengan tepat dapat diwujudkan @Teguhwr7 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436â€¦"
Herawati Indah,@Herawaatiindahh,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1704235084713537536%2FI1-nxfKN_bigger.jpg,"Jan 6, 2024 Â· 7:58 PM UTC","Semua program kerja Wan Angin hanyalah wacana tanpa tindakan nyata untuk mengimplementasikannya di lapangan @LihyaStore 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Rissa Intana,@RissaIntann,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711325603067297792%2FMdz7DMjC_bigger.jpg,"Jan 6, 2024 Â· 7:58 PM UTC","Memilihnya sebagai presiden di pilpres 2024? Lebih baik berpikir dua kali! @NikoAkmal 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Radit Andika,@RaditAndikaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710236022389510144%2FrRA5pMSF_bigger.jpg,"Jan 6, 2024 Â· 7:58 PM UTC","Gubernur DKI yang terkenal dengan janji-janjinya yang tak pernah terealisasi dengan baik @TanjungSyahril 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Rafkan Gemantara,@rafkangemantara,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710304767623168000%2FNmlYfG8__bigger.jpg,"Jan 6, 2024 Â· 7:58 PM UTC","Nasib masyarakat kayak diadu nasibnya sama si Wan Angin ini @waaipkasep 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/mapedos01/status/17436â€¦"
Sakti Zefandra,@saktizefandra,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711651549804670976%2FYYx6MYN8_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Masyarakat merasa dipermainkan oleh segala retorika dan slogan-slogan kosong dari Wan Angin @sumadiseloguno 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/selamatinaja/status/17â€¦"
Muhammad Haldi,@Muhmdhldi,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712050693824249856%2FyhdeV1Sd_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Keputusan blunder seringkali diambil oleh Wan Angin, membuatnya tidak bisa dipercaya lagi @opposite6892 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Bima Pramasta,@BimaPramasta,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712059526516781056%2FulyTkrbK_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Program-program yang ditawarkan sering kali tidak sesuai dengan apa yang dibutuhkan oleh masyarakat @AnggaPutraF 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Fathan Edison,@fathaanedison,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1701870437368762368%2FQFcLvPkL_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Sosok politisi yang lebih pandai bicara daripada bertindak @SWEETAL154 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Andrew Nafiki,@andrewnafikii,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712140405670924288%2FHd9yXbOx_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Program-programnya cuma jadi angan-angan belaka, padahal masyarakat udah antusias menunggu keuntungan dari program tersebut @OmbakBanyu2 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Rissa Fitrian,@rissaftrn,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714256539190714368%2Fiz3LZ_L5_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Padahal kita semua tahu bahwa politik itu membutuhkan komitmen kuat dan konsistensi dalam melaksanakan program-program @hasanmalayu 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Fitra Anugrah,@fitraangr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1715288668607508480%2FCTmlXgpZ_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Masyarakat capek dengan retorika tanpa tindakan dari Wan Angin! @yaniarsim 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Dawi mustafarizal,@dawimustafarzll,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712846182245138432%2Flh0Cdhjp_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Tak ada bukti nyata bahwa program-program Wan angina dapat memberikan manfaat bagi masyarakat @nabiylarisfa 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Fauzan Saputra,@fauzansapuutra,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712367420567068672%2FIvwBZ-nY_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Tak heran jika masyarakat mulai meragukan integritas dan kompetensi Wan Angin sebagai pemimpin @inisifani 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Rika Maharani,@maharaniririka,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712062143892451329%2FBuWxbItM_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Mimpi apa Wan Angin waktu bikin program-programnya yang nyeleneh itu ya? Kami ingin tahu jawabannya! @B_nin927 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
WirarCandra,@WirarC,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712373327107694593%2FZ2M6NLKU_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Wan Angin seakan lupa bahwa janji-janji yang tak ditepati akan berdampak buruk pada reputasinya di mata masyarakat @erna_st 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Santoso Ervan,@santosooervan,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712091852139384832%2Fy1_O-8pQ_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Wan angina terlalu banyak bicara tapi minim tindakan nyata untuk memperbaiki kondisi Jakarta @aindraku 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Eko Putra,@ekoputraaac,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710533110625120257%2F16Bs8BrV_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Tak ada yang lebih menyakitkan daripada dikecewakan oleh pemimpin yang hanya pandai bicara @azumi_tsuyoshie 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Marni Endang,@EndangMarni,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710247849219457024%2F6OcMDm1u_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Janjinya meleset lagi! Apakah ini sebuah kejutan? @iskandar__fauzi 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
AryovvPermadi,@AryovvP,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712368524692508672%2FyaT2aCto_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Blunder demi blunder seringkali dilakukan oleh sosok yang katanya cerdas ini @putrisakera 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Juwita Meylani,@JMeylanxs,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714620738865659904%2FNAIWV1Jv_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Jujur aja deh, siapa lagi yang mau percaya sama Wan Angin yang selalu bikin janji tapi tak pernah menghargai janjinya sendiri? @Adinda_AZahrany Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/tijabar/status/1743277â€¦"
Shinta Yuli,@ShintaYuls,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714580635531313152%2FrlIEVGnZ_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Masyarakat merasa dipermainkan oleh janji-janji manis yang tak pernah terwujud dari Wan Angin selama ini @wahyoe_affandy 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Rio Saputra,@RiiooSptraaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712059715239452672%2F5rz_LonC_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Wan angina memang ahli dalam menciptakan harapan palsu bagi masyarakat @mihrabku 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
Layla Nur,@llayylaanuurr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712478751018369024%2Fe_hAwj-j_bigger.jpg,"Jan 6, 2024 Â· 7:57 PM UTC","Kita butuh pemimpin sejati, bukan sekadar orang pintar bicara tapi bodoh dalam bertindak seperti dia @C4kDeep_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/tijabar/status/1743277â€¦"
